reading_id,meter_id,ts,kwh,read_type,source_system
RD-000072647,MTR-200051,14/10/2024 11:00,0.0553,A,legacy_hh_v1
RD-000074087,MTR-200052,14/10/2024 11:00,0.1413,A,legacy_hh_v1
RD-000075527,MTR-200053,14/10/2024 11:00,0.1374,A,legacy_hh_v1
RD-000076967,MTR-200054,14/10/2024 11:00,0.0591,A,legacy_hh_v1
RD-000078407,MTR-200055,14/10/2024 11:00,0.1596,A,legacy_hh_v1
RD-000079847,MTR-200056,14/10/2024 11:00,0.1019,A,legacy_hh_v1
RD-000081287,MTR-200057,14/10/2024 11:00,0.1326,A,legacy_hh_v1
RD-000082727,MTR-200058,14/10/2024 11:00,0.0965,A,legacy_hh_v1
RD-000000648,MTR-200001,14/10/2024 11:30,0.1116,A,legacy_hh_v1
RD-000002088,MTR-200002,14/10/2024 11:30,0.1327,A,legacy_hh_v1
RD-000003528,MTR-200003,14/10/2024 11:30,0.0681,A,legacy_hh_v1
RD-000004968,MTR-200004,14/10/2024 11:30,0.0509,A,legacy_hh_v1
RD-000006408,MTR-200005,14/10/2024 11:30,0.0704,A,legacy_hh_v1
RD-000007848,MTR-200006,14/10/2024 11:30,0.1711,E,legacy_hh_v1
RD-000009288,MTR-200007,14/10/2024 11:30,0.0852,A,legacy_hh_v1
RD-000010728,MTR-200008,14/10/2024 11:30,0.1464,A,legacy_hh_v1
RD-000012168,MTR-200009,14/10/2024 11:30,0.1364,A,legacy_hh_v1
RD-000013608,MTR-200010,14/10/2024 11:30,0.1811,A,legacy_hh_v1
RD-000015048,MTR-200011,14/10/2024 11:30,0.1533,A,legacy_hh_v1
RD-000016488,MTR-200012,14/10/2024 11:30,0.1378,E,legacy_hh_v1
RD-000017928,MTR-200013,14/10/2024 11:30,0.0534,A,legacy_hh_v1
RD-000019368,MTR-200014,14/10/2024 11:30,0.1061,A,legacy_hh_v1
RD-000020808,MTR-200015,14/10/2024 11:30,0.1306,A,legacy_hh_v1
RD-000022248,MTR-200016,14/10/2024 11:30,0.1614,A,legacy_hh_v1
RD-000023688,MTR-200017,14/10/2024 11:30,0.0885,A,legacy_hh_v1
RD-000025128,MTR-200018,14/10/2024 11:30,0.1636,A,legacy_hh_v1
RD-000026568,MTR-200019,14/10/2024 11:30,0.0886,A,legacy_hh_v1
RD-000028008,MTR-200020,14/10/2024 11:30,0.1587,A,legacy_hh_v1
RD-000029448,MTR-200021,14/10/2024 11:30,0.0631,A,legacy_hh_v1
RD-000030888,MTR-200022,14/10/2024 11:30,0.1032,A,legacy_hh_v1
RD-000032328,MTR-200023,14/10/2024 11:30,0.1212,A,legacy_hh_v1
RD-000033768,MTR-200024,14/10/2024 11:30,0.0921,A,legacy_hh_v1
RD-000035208,MTR-200025,14/10/2024 11:30,0.0668,A,legacy_hh_v1
RD-000036648,MTR-200026,14/10/2024 11:30,0.1199,A,legacy_hh_v1
RD-000038088,MTR-200027,14/10/2024 11:30,0.1126,A,legacy_hh_v1
RD-000039528,MTR-200028,14/10/2024 11:30,0.0799,A,legacy_hh_v1
RD-000040968,MTR-200029,14/10/2024 11:30,0.1134,A,legacy_hh_v1
RD-000042408,MTR-200030,14/10/2024 11:30,0.127,A,legacy_hh_v1
RD-000043848,MTR-200031,14/10/2024 11:30,0.0696,A,legacy_hh_v1
RD-000045288,MTR-200032,14/10/2024 11:30,0.1403,A,legacy_hh_v1
RD-000046728,MTR-200033,14/10/2024 11:30,0.1156,A,legacy_hh_v1
RD-000048168,MTR-200034,14/10/2024 11:30,0.117,A,legacy_hh_v1
RD-000049608,MTR-200035,14/10/2024 11:30,0.0677,A,legacy_hh_v1
RD-000051048,MTR-200036,14/10/2024 11:30,0.0572,A,legacy_hh_v1
RD-000052488,MTR-200037,14/10/2024 11:30,0.1936,A,legacy_hh_v1
RD-000053928,MTR-200038,14/10/2024 11:30,0.1799,A,legacy_hh_v1
RD-000055368,MTR-200039,14/10/2024 11:30,0.0832,A,legacy_hh_v1
RD-000056808,MTR-200040,14/10/2024 11:30,0.1992,A,legacy_hh_v1
RD-000058248,MTR-200041,14/10/2024 11:30,0.1413,A,legacy_hh_v1
RD-000059688,MTR-200042,14/10/2024 11:30,0.1227,E,legacy_hh_v1
RD-000061128,MTR-200043,14/10/2024 11:30,0.1228,A,legacy_hh_v1
RD-000062568,MTR-200044,14/10/2024 11:30,0.1221,A,legacy_hh_v1
RD-000064008,MTR-200045,14/10/2024 11:30,0.102,A,legacy_hh_v1
RD-000065448,MTR-200046,14/10/2024 11:30,0.1436,A,legacy_hh_v1
RD-000066888,MTR-200047,14/10/2024 11:30,0.1127,A,legacy_hh_v1
RD-000068328,MTR-200048,14/10/2024 11:30,0.0744,A,legacy_hh_v1
RD-000068328,MTR-200048,14/10/2024 11:30,0.0744,A,legacy_hh_v1
RD-000069768,MTR-200049,14/10/2024 11:30,0.0832,A,legacy_hh_v1
RD-000071208,MTR-200050,14/10/2024 11:30,0.1166,A,legacy_hh_v1
RD-000072648,MTR-200051,14/10/2024 11:30,0.0607,A,legacy_hh_v1
RD-000074088,MTR-200052,14/10/2024 11:30,0.1755,A,legacy_hh_v1
RD-000075528,MTR-200053,14/10/2024 11:30,0.1578,A,legacy_hh_v1
RD-000076968,MTR-200054,14/10/2024 11:30,0.0624,A,legacy_hh_v1
RD-000078408,MTR-200055,14/10/2024 11:30,0.1257,A,legacy_hh_v1
RD-000079848,MTR-200056,14/10/2024 11:30,0.0883,A,legacy_hh_v1
RD-000081288,MTR-200057,14/10/2024 11:30,0.1607,A,legacy_hh_v1
RD-000082728,MTR-200058,14/10/2024 11:30,0.0881,A,legacy_hh_v1
RD-000084168,MTR-200059,14/10/2024 11:30,0.0719,A,legacy_hh_v1
RD-000000649,MTR-200001,14/10/2024 12:00,0.1485,E,legacy_hh_v1
RD-000002089,MTR-200002,14/10/2024 12:00,0.1343,A,legacy_hh_v1
RD-000003529,MTR-200003,14/10/2024 12:00,0.0682,A,legacy_hh_v1
RD-000004969,MTR-200004,14/10/2024 12:00,,E,legacy_hh_v1
RD-000006409,MTR-200005,14/10/2024 12:00,0.0649,A,legacy_hh_v1
RD-000007849,MTR-200006,14/10/2024 12:00,0.1385,A,legacy_hh_v1
RD-000009289,MTR-200007,14/10/2024 12:00,0.1097,A,legacy_hh_v1
RD-000010729,MTR-200008,14/10/2024 12:00,0.1329,A,legacy_hh_v1
RD-000012169,MTR-200009,14/10/2024 12:00,0.1241,E,legacy_hh_v1
RD-000013609,MTR-200010,14/10/2024 12:00,0.1994,A,legacy_hh_v1
RD-000016489,MTR-200012,14/10/2024 12:00,0.1448,A,legacy_hh_v1
RD-000017929,MTR-200013,14/10/2024 12:00,0.0647,A,legacy_hh_v1
RD-000019369,MTR-200014,14/10/2024 12:00,0.0989,A,legacy_hh_v1
RD-000020809,MTR-200015,14/10/2024 12:00,0.0906,A,legacy_hh_v1
RD-000022249,MTR-200016,14/10/2024 12:00,0.1999,A,legacy_hh_v1
RD-000023689,MTR-200017,14/10/2024 12:00,0.0831,E,legacy_hh_v1
RD-000025129,MTR-200018,14/10/2024 12:00,0.1783,A,legacy_hh_v1
RD-000026569,MTR-200019,14/10/2024 12:00,0.1094,A,legacy_hh_v1
RD-000028009,MTR-200020,14/10/2024 12:00,0.1974,A,legacy_hh_v1
RD-000029449,MTR-200021,14/10/2024 12:00,0.0942,E,legacy_hh_v1
RD-000030889,MTR-200022,14/10/2024 12:00,0.1005,A,legacy_hh_v1
RD-000032329,MTR-200023,14/10/2024 12:00,0.1134,E,legacy_hh_v1
RD-000033769,MTR-200024,14/10/2024 12:00,0.0837,A,legacy_hh_v1
RD-000035209,MTR-200025,14/10/2024 12:00,0.0549,A,legacy_hh_v1
RD-000036649,MTR-200026,14/10/2024 12:00,0.1164,A,legacy_hh_v1
RD-000038089,MTR-200027,14/10/2024 12:00,0.0777,E,legacy_hh_v1
RD-000039529,MTR-200028,14/10/2024 12:00,0.0742,A,legacy_hh_v1
RD-000040969,MTR-200029,14/10/2024 12:00,0.1321,A,legacy_hh_v1
RD-000042409,MTR-200030,14/10/2024 12:00,0.0747,A,legacy_hh_v1
RD-000043849,MTR-200031,14/10/2024 12:00,0.0578,A,legacy_hh_v1
RD-000045289,MTR-200032,14/10/2024 12:00,0.1429,A,legacy_hh_v1
RD-000046729,MTR-200033,14/10/2024 12:00,0.1501,A,legacy_hh_v1
RD-000048169,MTR-200034,14/10/2024 12:00,0.1301,A,legacy_hh_v1
RD-000049609,MTR-200035,14/10/2024 12:00,0.0742,A,legacy_hh_v1
RD-000051049,MTR-200036,14/10/2024 12:00,0.0618,A,legacy_hh_v1
RD-000052489,MTR-200037,14/10/2024 12:00,0.2075,A,legacy_hh_v1
RD-000053929,MTR-200038,14/10/2024 12:00,0.1818,A,legacy_hh_v1
RD-000055369,MTR-200039,14/10/2024 12:00,0.0971,A,legacy_hh_v1
RD-000056809,MTR-200040,14/10/2024 12:00,0.1558,E,legacy_hh_v1
RD-000058249,MTR-200041,14/10/2024 12:00,0.1715,A,legacy_hh_v1
RD-000059689,MTR-200042,14/10/2024 12:00,0.1616,A,legacy_hh_v1
RD-000061129,MTR-200043,14/10/2024 12:00,0.1094,A,legacy_hh_v1
RD-000062569,MTR-200044,14/10/2024 12:00,0.1116,A,legacy_hh_v1
RD-000064009,MTR-200045,14/10/2024 12:00,0.1441,A,legacy_hh_v1
RD-000065449,MTR-200046,14/10/2024 12:00,0.1793,A,legacy_hh_v1
RD-000066889,MTR-200047,14/10/2024 12:00,0.1162,A,legacy_hh_v1
RD-000068329,MTR-200048,14/10/2024 12:00,0.0861,A,legacy_hh_v1
RD-000069769,MTR-200049,14/10/2024 12:00,0.0895,A,legacy_hh_v1
RD-000071209,MTR-200050,14/10/2024 12:00,0.0905,A,legacy_hh_v1
RD-000072649,MTR-200051,14/10/2024 12:00,0.0608,A,legacy_hh_v1
RD-000074089,MTR-200052,14/10/2024 12:00,0.1898,A,legacy_hh_v1
RD-000075529,MTR-200053,14/10/2024 12:00,0.135,A,legacy_hh_v1
RD-000078409,MTR-200055,14/10/2024 12:00,0.1449,A,legacy_hh_v1
RD-000079849,MTR-200056,14/10/2024 12:00,0.0813,A,legacy_hh_v1
RD-000081289,MTR-200057,14/10/2024 12:00,0.1125,A,legacy_hh_v1
RD-000082729,MTR-200058,14/10/2024 12:00,0.119,A,legacy_hh_v1
RD-000084169,MTR-200059,14/10/2024 12:00,0.0652,E,legacy_hh_v1
RD-000000650,MTR-200001,14/10/2024 12:30,0.1343,A,legacy_hh_v1
RD-000002090,MTR-200002,14/10/2024 12:30,0.1485,E,legacy_hh_v1
RD-000003530,MTR-200003,14/10/2024 12:30,0.0798,A,legacy_hh_v1
RD-000004970,MTR-200004,14/10/2024 12:30,0.0612,A,legacy_hh_v1
RD-000006410,MTR-200005,14/10/2024 12:30,0.067,A,legacy_hh_v1
RD-000007850,MTR-200006,14/10/2024 12:30,0.175,A,legacy_hh_v1
RD-000009290,MTR-200007,14/10/2024 12:30,0.0972,A,legacy_hh_v1
RD-000010730,MTR-200008,14/10/2024 12:30,0.1285,A,legacy_hh_v1
RD-000012170,MTR-200009,14/10/2024 12:30,0.1312,A,legacy_hh_v1
RD-000013610,MTR-200010,14/10/2024 12:30,0.1663,A,legacy_hh_v1
RD-000015050,MTR-200011,14/10/2024 12:30,0.1475,E,legacy_hh_v1
RD-000016490,MTR-200012,14/10/2024 12:30,0.1094,A,legacy_hh_v1
RD-000017930,MTR-200013,14/10/2024 12:30,0.0584,A,legacy_hh_v1
RD-000019370,MTR-200014,14/10/2024 12:30,0.1401,A,legacy_hh_v1
RD-000020810,MTR-200015,14/10/2024 12:30,0.1091,A,legacy_hh_v1
RD-000022250,MTR-200016,14/10/2024 12:30,0.1579,A,legacy_hh_v1
RD-000023690,MTR-200017,14/10/2024 12:30,0.0912,A,legacy_hh_v1
RD-000025130,MTR-200018,14/10/2024 12:30,0.143,A,legacy_hh_v1
RD-000026570,MTR-200019,14/10/2024 12:30,0.1123,A,legacy_hh_v1
RD-000028010,MTR-200020,14/10/2024 12:30,0.1665,A,legacy_hh_v1
RD-000029450,MTR-200021,14/10/2024 12:30,0.0633,A,legacy_hh_v1
RD-000030890,MTR-200022,14/10/2024 12:30,0.1112,A,legacy_hh_v1
RD-000032330,MTR-200023,14/10/2024 12:30,0.1329,A,legacy_hh_v1
RD-000033770,MTR-200024,14/10/2024 12:30,0.0907,A,legacy_hh_v1
RD-000035210,MTR-200025,14/10/2024 12:30,0.0535,A,legacy_hh_v1
RD-000036650,MTR-200026,14/10/2024 12:30,0.1164,A,legacy_hh_v1
RD-000038090,MTR-200027,14/10/2024 12:30,0.1125,A,legacy_hh_v1
RD-000039530,MTR-200028,14/10/2024 12:30,0.0775,A,legacy_hh_v1
RD-000040970,MTR-200029,14/10/2024 12:30,0.1267,A,legacy_hh_v1
RD-000042410,MTR-200030,14/10/2024 12:30,0.0833,E,legacy_hh_v1
RD-000043850,MTR-200031,14/10/2024 12:30,0.0971,A,legacy_hh_v1
RD-000045290,MTR-200032,14/10/2024 12:30,0.1215,A,legacy_hh_v1
RD-000046730,MTR-200033,14/10/2024 12:30,0.1109,A,legacy_hh_v1
RD-000048170,MTR-200034,14/10/2024 12:30,0.1267,A,legacy_hh_v1
RD-000049610,MTR-200035,14/10/2024 12:30,0.0851,A,legacy_hh_v1
RD-000051050,MTR-200036,14/10/2024 12:30,0.0609,A,legacy_hh_v1
RD-000052490,MTR-200037,14/10/2024 12:30,0.1406,A,legacy_hh_v1
RD-000053930,MTR-200038,14/10/2024 12:30,0.1558,A,legacy_hh_v1
RD-000055370,MTR-200039,14/10/2024 12:30,0.0772,A,legacy_hh_v1
RD-000056810,MTR-200040,14/10/2024 12:30,0.1333,A,legacy_hh_v1
RD-000058250,MTR-200041,14/10/2024 12:30,0.1649,E,legacy_hh_v1
RD-000059690,MTR-200042,14/10/2024 12:30,-0.22210000000000002,A,legacy_hh_v1
RD-000061130,MTR-200043,14/10/2024 12:30,0.1276,A,legacy_hh_v1
RD-000062570,MTR-200044,14/10/2024 12:30,0.121,A,legacy_hh_v1
RD-000064010,MTR-200045,14/10/2024 12:30,0.1444,A,legacy_hh_v1
RD-000065450,MTR-200046,14/10/2024 12:30,0.1468,A,legacy_hh_v1
RD-000066890,MTR-200047,14/10/2024 12:30,0.1185,A,legacy_hh_v1
RD-000068330,MTR-200048,14/10/2024 12:30,0.0929,A,legacy_hh_v1
RD-000069770,MTR-200049,14/10/2024 12:30,0.1009,A,legacy_hh_v1
RD-000071210,MTR-200050,14/10/2024 12:30,0.1176,A,legacy_hh_v1
RD-000072650,MTR-200051,14/10/2024 12:30,0.0584,A,legacy_hh_v1
RD-000074090,MTR-200052,14/10/2024 12:30,0.1389,A,legacy_hh_v1
RD-000075530,MTR-200053,14/10/2024 12:30,0.1019,A,legacy_hh_v1
RD-000076970,MTR-200054,14/10/2024 12:30,0.0583,A,legacy_hh_v1
RD-000078410,MTR-200055,14/10/2024 12:30,0.1292,A,legacy_hh_v1
RD-000079850,MTR-200056,14/10/2024 12:30,0.1023,A,legacy_hh_v1
RD-000081290,MTR-200057,14/10/2024 12:30,0.1504,A,legacy_hh_v1
RD-000082730,MTR-200058,14/10/2024 12:30,0.1148,A,legacy_hh_v1
RD-000084170,MTR-200059,14/10/2024 12:30,0.0615,A,legacy_hh_v1
RD-000000651,MTR-200001,14/10/2024 13:00,0.1664,A,legacy_hh_v1
RD-000002091,MTR-200002,14/10/2024 13:00,0.1391,A,legacy_hh_v1
RD-000003531,MTR-200003,14/10/2024 13:00,0.0929,A,legacy_hh_v1
RD-000004971,MTR-200004,14/10/2024 13:00,0.0556,A,legacy_hh_v1
RD-000006411,MTR-200005,14/10/2024 13:00,0.085,A,legacy_hh_v1
RD-000007851,MTR-200006,14/10/2024 13:00,0.1699,A,legacy_hh_v1
RD-000009291,MTR-200007,14/10/2024 13:00,0.0862,A,legacy_hh_v1
RD-000010731,MTR-200008,14/10/2024 13:00,0.1075,A,legacy_hh_v1
RD-000012171,MTR-200009,14/10/2024 13:00,0.1419,A,legacy_hh_v1
RD-000013611,MTR-200010,14/10/2024 13:00,0.155,A,legacy_hh_v1
RD-000015051,MTR-200011,14/10/2024 13:00,0.1436,A,legacy_hh_v1
RD-000016491,MTR-200012,14/10/2024 13:00,0.1493,A,legacy_hh_v1
RD-000017931,MTR-200013,14/10/2024 13:00,0.061,A,legacy_hh_v1
RD-000019371,MTR-200014,14/10/2024 13:00,0.1149,A,legacy_hh_v1
RD-000020811,MTR-200015,14/10/2024 13:00,0.0991,A,legacy_hh_v1
RD-000022251,MTR-200016,14/10/2024 13:00,0.1167,A,legacy_hh_v1
RD-000023691,MTR-200017,14/10/2024 13:00,,A,legacy_hh_v1
RD-000025131,MTR-200018,14/10/2024 13:00,0.1387,A,legacy_hh_v1
RD-000026571,MTR-200019,14/10/2024 13:00,0.1029,A,legacy_hh_v1
RD-000028011,MTR-200020,14/10/2024 13:00,0.1577,A,legacy_hh_v1
RD-000029451,MTR-200021,14/10/2024 13:00,0.08,A,legacy_hh_v1
RD-000030891,MTR-200022,14/10/2024 13:00,0.1001,A,legacy_hh_v1
RD-000032331,MTR-200023,14/10/2024 13:00,0.1061,A,legacy_hh_v1
RD-000033771,MTR-200024,14/10/2024 13:00,0.0938,A,legacy_hh_v1
RD-000035211,MTR-200025,14/10/2024 13:00,0.0553,A,legacy_hh_v1
RD-000036651,MTR-200026,14/10/2024 13:00,0.1254,A,legacy_hh_v1
RD-000038091,MTR-200027,14/10/2024 13:00,0.092,A,legacy_hh_v1
RD-000039531,MTR-200028,14/10/2024 13:00,0.0942,A,legacy_hh_v1
RD-000040971,MTR-200029,14/10/2024 13:00,0.1408,A,legacy_hh_v1
RD-000042411,MTR-200030,14/10/2024 13:00,0.0978,A,legacy_hh_v1
RD-000043851,MTR-200031,14/10/2024 13:00,0.0809,A,legacy_hh_v1
RD-000045291,MTR-200032,14/10/2024 13:00,0.1359,A,legacy_hh_v1
RD-000046731,MTR-200033,14/10/2024 13:00,0.1691,A,legacy_hh_v1
RD-000048171,MTR-200034,14/10/2024 13:00,0.1147,A,legacy_hh_v1
RD-000049611,MTR-200035,14/10/2024 13:00,0.0626,A,legacy_hh_v1
RD-000051051,MTR-200036,14/10/2024 13:00,0.0656,A,legacy_hh_v1
RD-000052491,MTR-200037,14/10/2024 13:00,0.1846,A,legacy_hh_v1
RD-000053931,MTR-200038,14/10/2024 13:00,0.1277,A,legacy_hh_v1
RD-000055371,MTR-200039,14/10/2024 13:00,0.088,A,legacy_hh_v1
RD-000056811,MTR-200040,14/10/2024 13:00,0.1751,E,legacy_hh_v1
RD-000058251,MTR-200041,14/10/2024 13:00,0.1306,A,legacy_hh_v1
RD-000059691,MTR-200042,14/10/2024 13:00,0.1291,A,legacy_hh_v1
RD-000061131,MTR-200043,14/10/2024 13:00,0.1188,A,legacy_hh_v1
RD-000062571,MTR-200044,14/10/2024 13:00,0.1289,A,legacy_hh_v1
RD-000064011,MTR-200045,14/10/2024 13:00,0.1303,A,legacy_hh_v1
RD-000065451,MTR-200046,14/10/2024 13:00,0.1729,A,legacy_hh_v1
RD-000066891,MTR-200047,14/10/2024 13:00,0.1225,A,legacy_hh_v1
RD-000068331,MTR-200048,14/10/2024 13:00,0.0636,A,legacy_hh_v1
RD-000069771,MTR-200049,14/10/2024 13:00,0.078,A,legacy_hh_v1
RD-000071211,MTR-200050,14/10/2024 13:00,,A,legacy_hh_v1
RD-000072651,MTR-200051,14/10/2024 13:00,0.0481,A,legacy_hh_v1
RD-000074091,MTR-200052,14/10/2024 13:00,0.1417,E,legacy_hh_v1
RD-000075531,MTR-200053,14/10/2024 13:00,0.1109,A,legacy_hh_v1
RD-000076971,MTR-200054,14/10/2024 13:00,0.0702,A,legacy_hh_v1
RD-000078411,MTR-200055,14/10/2024 13:00,0.1497,A,legacy_hh_v1
RD-000079851,MTR-200056,14/10/2024 13:00,0.0881,A,legacy_hh_v1
RD-000081291,MTR-200057,14/10/2024 13:00,0.1477,A,legacy_hh_v1
RD-000082731,MTR-200058,14/10/2024 13:00,0.1064,A,legacy_hh_v1
RD-000084171,MTR-200059,14/10/2024 13:00,0.059,A,legacy_hh_v1
RD-000000652,MTR-200001,14/10/2024 13:30,0.1288,A,legacy_hh_v1
RD-000002092,MTR-200002,14/10/2024 13:30,0.1411,A,legacy_hh_v1
RD-000003532,MTR-200003,14/10/2024 13:30,0.0738,A,legacy_hh_v1
RD-000004972,MTR-200004,14/10/2024 13:30,0.0455,A,legacy_hh_v1
RD-000006412,MTR-200005,14/10/2024 13:30,0.0684,A,legacy_hh_v1
RD-000007852,MTR-200006,14/10/2024 13:30,0.1753,A,legacy_hh_v1
RD-000009292,MTR-200007,14/10/2024 13:30,0.0929,E,legacy_hh_v1
RD-000010732,MTR-200008,14/10/2024 13:30,0.0868,A,legacy_hh_v1
RD-000012172,MTR-200009,14/10/2024 13:30,0.0991,A,legacy_hh_v1
RD-000013612,MTR-200010,14/10/2024 13:30,0.1069,A,legacy_hh_v1
RD-000015052,MTR-200011,14/10/2024 13:30,0.1255,A,legacy_hh_v1
RD-000016492,MTR-200012,14/10/2024 13:30,0.1175,A,legacy_hh_v1
RD-000017932,MTR-200013,14/10/2024 13:30,0.0593,A,legacy_hh_v1
RD-000019372,MTR-200014,14/10/2024 13:30,0.1042,A,legacy_hh_v1
RD-000020812,MTR-200015,14/10/2024 13:30,0.1104,A,legacy_hh_v1
RD-000022252,MTR-200016,14/10/2024 13:30,0.1304,A,legacy_hh_v1
RD-000023692,MTR-200017,14/10/2024 13:30,0.0657,A,legacy_hh_v1
RD-000025132,MTR-200018,14/10/2024 13:30,0.1239,A,legacy_hh_v1
RD-000026572,MTR-200019,14/10/2024 13:30,0.1277,A,legacy_hh_v1
RD-000028012,MTR-200020,14/10/2024 13:30,0.1421,A,legacy_hh_v1
RD-000029452,MTR-200021,14/10/2024 13:30,0.0663,A,legacy_hh_v1
RD-000030892,MTR-200022,14/10/2024 13:30,0.106,A,legacy_hh_v1
RD-000032332,MTR-200023,14/10/2024 13:30,0.1154,A,legacy_hh_v1
RD-000033772,MTR-200024,14/10/2024 13:30,0.0817,A,legacy_hh_v1
RD-000035212,MTR-200025,14/10/2024 13:30,0.044,E,legacy_hh_v1
RD-000036652,MTR-200026,14/10/2024 13:30,0.11,A,legacy_hh_v1
RD-000038092,MTR-200027,14/10/2024 13:30,0.094,A,legacy_hh_v1
RD-000039532,MTR-200028,14/10/2024 13:30,0.0868,A,legacy_hh_v1
RD-000040972,MTR-200029,14/10/2024 13:30,0.101,A,legacy_hh_v1
RD-000042412,MTR-200030,14/10/2024 13:30,0.081,E,legacy_hh_v1
RD-000043852,MTR-200031,14/10/2024 13:30,0.0697,A,legacy_hh_v1
RD-000045292,MTR-200032,14/10/2024 13:30,0.1097,A,legacy_hh_v1
RD-000046732,MTR-200033,14/10/2024 13:30,0.1046,A,legacy_hh_v1
RD-000048172,MTR-200034,14/10/2024 13:30,0.1124,A,legacy_hh_v1
RD-000049612,MTR-200035,14/10/2024 13:30,0.0687,A,legacy_hh_v1
RD-000051052,MTR-200036,14/10/2024 13:30,0.0457,A,legacy_hh_v1
RD-000052492,MTR-200037,14/10/2024 13:30,0.1811,A,legacy_hh_v1
RD-000053932,MTR-200038,14/10/2024 13:30,0.1344,A,legacy_hh_v1
RD-000056812,MTR-200040,14/10/2024 13:30,0.1434,A,legacy_hh_v1
RD-000058252,MTR-200041,14/10/2024 13:30,0.1291,A,legacy_hh_v1
RD-000059692,MTR-200042,14/10/2024 13:30,0.117,A,legacy_hh_v1
RD-000061132,MTR-200043,14/10/2024 13:30,0.1169,A,legacy_hh_v1
RD-000062572,MTR-200044,14/10/2024 13:30,0.1119,A,legacy_hh_v1
RD-000064012,MTR-200045,14/10/2024 13:30,0.1107,A,legacy_hh_v1
RD-000065452,MTR-200046,14/10/2024 13:30,0.1321,A,legacy_hh_v1
RD-000066892,MTR-200047,14/10/2024 13:30,0.1201,A,legacy_hh_v1
RD-000068332,MTR-200048,14/10/2024 13:30,0.0771,A,legacy_hh_v1
RD-000069772,MTR-200049,14/10/2024 13:30,0.0775,A,legacy_hh_v1
RD-000071212,MTR-200050,14/10/2024 13:30,0.0925,A,legacy_hh_v1
RD-000072652,MTR-200051,14/10/2024 13:30,0.0608,A,legacy_hh_v1
RD-000074092,MTR-200052,14/10/2024 13:30,0.1391,A,legacy_hh_v1
RD-000075532,MTR-200053,14/10/2024 13:30,0.1048,A,legacy_hh_v1
RD-000076972,MTR-200054,14/10/2024 13:30,0.0649,A,legacy_hh_v1
RD-000078412,MTR-200055,14/10/2024 13:30,0.1322,A,legacy_hh_v1
RD-000079852,MTR-200056,14/10/2024 13:30,0.0725,E,legacy_hh_v1
RD-000081292,MTR-200057,14/10/2024 13:30,0.0992,A,legacy_hh_v1
RD-000082732,MTR-200058,14/10/2024 13:30,0.1169,A,legacy_hh_v1
RD-000084172,MTR-200059,14/10/2024 13:30,0.0456,A,legacy_hh_v1
RD-000000653,MTR-200001,14/10/2024 14:00,0.1635,A,legacy_hh_v1
RD-000002093,MTR-200002,14/10/2024 14:00,0.1381,A,legacy_hh_v1
RD-000003533,MTR-200003,14/10/2024 14:00,0.0905,A,legacy_hh_v1
RD-000004973,MTR-200004,14/10/2024 14:00,0.0635,A,legacy_hh_v1
RD-000006413,MTR-200005,14/10/2024 14:00,0.0617,A,legacy_hh_v1
RD-000007853,MTR-200006,14/10/2024 14:00,0.1981,A,legacy_hh_v1
RD-000009293,MTR-200007,14/10/2024 14:00,0.075,E,legacy_hh_v1
RD-000010733,MTR-200008,14/10/2024 14:00,0.1414,A,legacy_hh_v1
RD-000012173,MTR-200009,14/10/2024 14:00,0.1281,A,legacy_hh_v1
RD-000013613,MTR-200010,14/10/2024 14:00,0.1267,A,legacy_hh_v1
RD-000015053,MTR-200011,14/10/2024 14:00,0.1497,A,legacy_hh_v1
RD-000016493,MTR-200012,14/10/2024 14:00,0.123,A,legacy_hh_v1
RD-000017933,MTR-200013,14/10/2024 14:00,0.0506,A,legacy_hh_v1
RD-000019373,MTR-200014,14/10/2024 14:00,0.1317,A,legacy_hh_v1
RD-000020813,MTR-200015,14/10/2024 14:00,0.121,A,legacy_hh_v1
RD-000022253,MTR-200016,14/10/2024 14:00,0.1565,A,legacy_hh_v1
RD-000023693,MTR-200017,14/10/2024 14:00,0.0786,A,legacy_hh_v1
RD-000025133,MTR-200018,14/10/2024 14:00,0.1538,A,legacy_hh_v1
RD-000026573,MTR-200019,14/10/2024 14:00,0.1104,A,legacy_hh_v1
RD-000028013,MTR-200020,14/10/2024 14:00,0.168,A,legacy_hh_v1
RD-000029453,MTR-200021,14/10/2024 14:00,0.0889,A,legacy_hh_v1
RD-000030893,MTR-200022,14/10/2024 14:00,0.0797,A,legacy_hh_v1
RD-000032333,MTR-200023,14/10/2024 14:00,0.1173,A,legacy_hh_v1
RD-000033773,MTR-200024,14/10/2024 14:00,0.0831,A,legacy_hh_v1
RD-000035213,MTR-200025,14/10/2024 14:00,0.0458,A,legacy_hh_v1
RD-000036653,MTR-200026,14/10/2024 14:00,0.098,A,legacy_hh_v1
RD-000038093,MTR-200027,14/10/2024 14:00,0.0977,A,legacy_hh_v1
RD-000039533,MTR-200028,14/10/2024 14:00,0.0769,A,legacy_hh_v1
RD-000040973,MTR-200029,14/10/2024 14:00,0.1433,A,legacy_hh_v1
RD-000042413,MTR-200030,14/10/2024 14:00,0.0875,A,legacy_hh_v1
RD-000043853,MTR-200031,14/10/2024 14:00,0.0883,A,legacy_hh_v1
RD-000045293,MTR-200032,14/10/2024 14:00,0.1322,A,legacy_hh_v1
